condsFile,readyMSG,jitter,condition,stimuli_left,stimuli_right,target,correct_answer,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textbox.started,left_stimuli.started,right_stimuli.started,target_stim.started,key_resp.started,left_stimuli.stopped,right_stimuli.stopped,target_stim.stopped,key_resp.stopped,key_resp.keys,key_resp.corr,fix_cross.started,fix_cross.stopped,session,participant,group,date,expName,psychopyVersion,frameRate,
shapes.xlsx,Comparez les formes,3,shapes,circle.png,orizontal.png,circle.png,1,0,0,0,0,0,0,0,6,9.949311791999207,12.411022708000019,12.411022708000019,12.411022708000019,12.411022708000019,16.45851508299893,16.45851508299893,16.45851508299893,16.45851508299893,None,0,,,001,,A,2023-04-11_13h19.21.226,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,3,shapes,orizontal.png,circle.png,orizontal.png,1,0,0,0,0,0,1,1,8,,16.90645795799901,16.90645795799901,16.90645795799901,16.90645795799901,20.944381249999424,20.944381249999424,20.944381249999424,20.944381249999424,None,0,,,001,,A,2023-04-11_13h19.21.226,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,3,shapes,circle.png,orizontal.png,orizontal.png,2,0,0,0,0,0,2,2,7,,21.408363457998348,21.408363457998348,21.408363457998348,21.408363457998348,25.4410531249996,25.4410531249996,25.4410531249996,25.4410531249996,None,0,,,001,,A,2023-04-11_13h19.21.226,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,3,shapes,circle.png,vertical.png,vertical.png,2,0,0,0,0,0,3,3,5,,25.91625141699842,25.91625141699842,25.91625141699842,25.91625141699842,29.95746204199895,29.95746204199895,29.95746204199895,29.95746204199895,None,0,,,001,,A,2023-04-11_13h19.21.226,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,3,shapes,orizontal.png,circle.png,circle.png,2,0,0,0,0,0,4,4,9,,30.40806687499935,30.40806687499935,30.40806687499935,30.40806687499935,34.444409124998856,34.444409124998856,34.444409124998856,34.444409124998856,None,0,,,001,,A,2023-04-11_13h19.21.226,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,3,shapes,orizontal.png,vertical.png,orizontal.png,1,0,0,0,0,0,5,5,10,,34.9068573329987,34.9068573329987,34.9068573329987,34.9068573329987,38.90194195799995,38.90194195799995,38.90194195799995,38.90194195799995,None,0,,,001,,A,2023-04-11_13h19.21.226,blockedTrials,2022.2.5,None,
,,,,,,,,,,,,,,,,41.928445166999154,44.39177474999997,44.39177474999997,44.39177474999997,44.39177474999997,,,,,,,38.91075825000007,41.928445166999154,,,,,,,,
