1.0444 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
10.0514 	EXP 	textbox: autoDraw = True
12.0218 	EXP 	Imported shapes.xlsx as conditions, 12 conditions, 5 params
12.0240 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
12.0243 	EXP 	New trial (rep=0, index=0): {'condition': 'shapes', 'stimuli_left': 'circle.png', 'stimuli_right': 'vertical.png', 'target': 'vertical.png', 'correct_answer': 2}
12.0751 	WARNING 	t of last frame was 63.98ms (=1/15)
12.0751 	EXP 	textbox: autoDraw = False
12.0751 	EXP 	left_stimuli: image = 'circle.png'
12.0751 	EXP 	right_stimuli: image = 'vertical.png'
12.0751 	EXP 	target_stim: image = 'vertical.png'
12.5060 	EXP 	left_stimuli: autoDraw = True
12.5060 	EXP 	right_stimuli: autoDraw = True
12.5060 	EXP 	target_stim: autoDraw = True
16.4972 	EXP 	New trial (rep=0, index=1): {'condition': 'shapes', 'stimuli_left': 'orizontal.png', 'stimuli_right': 'vertical.png', 'target': 'orizontal.png', 'correct_answer': 1}
16.5544 	WARNING 	t of last frame was 59.73ms (=1/16)
16.5544 	EXP 	left_stimuli: autoDraw = False
16.5544 	EXP 	right_stimuli: autoDraw = False
16.5544 	EXP 	target_stim: autoDraw = False
16.5544 	EXP 	left_stimuli: autoDraw = False
16.5544 	EXP 	right_stimuli: autoDraw = False
16.5544 	EXP 	target_stim: autoDraw = False
16.5544 	EXP 	left_stimuli: image = 'orizontal.png'
16.5544 	EXP 	right_stimuli: image = 'vertical.png'
16.5544 	EXP 	target_stim: image = 'orizontal.png'
17.0004 	EXP 	left_stimuli: autoDraw = True
17.0004 	EXP 	right_stimuli: autoDraw = True
17.0004 	EXP 	target_stim: autoDraw = True
20.9856 	EXP 	New trial (rep=0, index=2): {'condition': 'shapes', 'stimuli_left': 'circle.png', 'stimuli_right': 'vertical.png', 'target': 'circle.png', 'correct_answer': 1}
21.0390 	WARNING 	t of last frame was 54.59ms (=1/18)
21.0390 	EXP 	left_stimuli: autoDraw = False
21.0390 	EXP 	right_stimuli: autoDraw = False
21.0390 	EXP 	target_stim: autoDraw = False
21.0390 	EXP 	left_stimuli: autoDraw = False
21.0390 	EXP 	right_stimuli: autoDraw = False
21.0390 	EXP 	target_stim: autoDraw = False
21.0390 	EXP 	left_stimuli: image = 'circle.png'
21.0390 	EXP 	right_stimuli: image = 'vertical.png'
21.0390 	EXP 	target_stim: image = 'circle.png'
21.5012 	EXP 	left_stimuli: autoDraw = True
21.5012 	EXP 	right_stimuli: autoDraw = True
21.5012 	EXP 	target_stim: autoDraw = True
25.4853 	EXP 	New trial (rep=0, index=3): {'condition': 'shapes', 'stimuli_left': 'orizontal.png', 'stimuli_right': 'circle.png', 'target': 'orizontal.png', 'correct_answer': 1}
25.5413 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
25.5412 	EXP 	left_stimuli: autoDraw = False
25.5412 	EXP 	right_stimuli: autoDraw = False
25.5412 	EXP 	target_stim: autoDraw = False
25.5412 	EXP 	left_stimuli: autoDraw = False
25.5412 	EXP 	right_stimuli: autoDraw = False
25.5412 	EXP 	target_stim: autoDraw = False
25.5412 	EXP 	left_stimuli: image = 'orizontal.png'
25.5412 	EXP 	right_stimuli: image = 'circle.png'
25.5412 	EXP 	target_stim: image = 'orizontal.png'
26.0004 	EXP 	left_stimuli: autoDraw = True
26.0004 	EXP 	right_stimuli: autoDraw = True
26.0004 	EXP 	target_stim: autoDraw = True
29.9854 	EXP 	New trial (rep=0, index=4): {'condition': 'shapes', 'stimuli_left': 'vertical.png', 'stimuli_right': 'circle.png', 'target': 'vertical.png', 'correct_answer': 1}
30.0377 	EXP 	left_stimuli: autoDraw = False
30.0377 	EXP 	right_stimuli: autoDraw = False
30.0377 	EXP 	target_stim: autoDraw = False
30.0377 	EXP 	left_stimuli: autoDraw = False
30.0377 	EXP 	right_stimuli: autoDraw = False
30.0377 	EXP 	target_stim: autoDraw = False
30.0377 	EXP 	left_stimuli: image = 'vertical.png'
30.0377 	EXP 	right_stimuli: image = 'circle.png'
30.0377 	EXP 	target_stim: image = 'vertical.png'
30.5020 	EXP 	left_stimuli: autoDraw = True
30.5020 	EXP 	right_stimuli: autoDraw = True
30.5020 	EXP 	target_stim: autoDraw = True
34.4859 	EXP 	New trial (rep=0, index=5): {'condition': 'shapes', 'stimuli_left': 'vertical.png', 'stimuli_right': 'orizontal.png', 'target': 'orizontal.png', 'correct_answer': 2}
34.5390 	EXP 	left_stimuli: autoDraw = False
34.5390 	EXP 	right_stimuli: autoDraw = False
34.5390 	EXP 	target_stim: autoDraw = False
34.5390 	EXP 	left_stimuli: autoDraw = False
34.5390 	EXP 	right_stimuli: autoDraw = False
34.5390 	EXP 	target_stim: autoDraw = False
34.5390 	EXP 	left_stimuli: image = 'vertical.png'
34.5390 	EXP 	right_stimuli: image = 'orizontal.png'
34.5390 	EXP 	target_stim: image = 'orizontal.png'
35.0003 	EXP 	left_stimuli: autoDraw = True
35.0003 	EXP 	right_stimuli: autoDraw = True
35.0003 	EXP 	target_stim: autoDraw = True
38.9948 	EXP 	left_stimuli: autoDraw = False
38.9948 	EXP 	right_stimuli: autoDraw = False
38.9948 	EXP 	target_stim: autoDraw = False
38.9948 	EXP 	left_stimuli: autoDraw = False
38.9948 	EXP 	right_stimuli: autoDraw = False
38.9948 	EXP 	target_stim: autoDraw = False
39.0038 	EXP 	fix_cross: autoDraw = True
40.8768 	DATA 	Keypress: escape
41.1990 	EXP 	window1: mouseVisible = True
