1.0818 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.1954 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

6.1960 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fd13ba488b0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fd0f2721160>, multiSample=False, name='window1', numSamples=2, pos=(920, 480), screen=0, size=array([1600, 1200]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.1964 	EXP 	window1: mouseVisible = True
6.1965 	EXP 	window1: mouseVisible = True
6.1965 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.1965 	EXP 	window1: recordFrameIntervals = False
6.2803 	EXP 	window1: recordFrameIntervals = True
7.1134 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

7.1740 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
9.0718 	EXP 	Created left_stimuli = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='left_stimuli', opacity=1.0, ori=0.0, pos=array([-0.3,  0.2]), size=array([0.3, 0.3]), texRes=128, units='height', win=Window(...))
9.0749 	EXP 	Created right_stimuli = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='right_stimuli', opacity=1.0, ori=0.0, pos=array([0.3, 0.2]), size=array([0.3, 0.3]), texRes=128.0, units='height', win=Window(...))
9.0777 	EXP 	Created target_stim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='target_stim', opacity=1.0, ori=0.0, pos=array([ 0. , -0.2]), size=array([0.3, 0.3]), texRes=128.0, units='height', win=Window(...))
9.0966 	EXP 	Created blanc = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='blanc', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
9.1046 	EXP 	Imported chooseBlocksB.xlsx as conditions, 9 conditions, 2 params
9.1053 	EXP 	Created sequence: sequential, trialTypes=9, nReps=1, seed=None
9.1056 	EXP 	New trial (rep=0, index=0): {'condsFile': 'shapes.xlsx', 'readyMSG': 'Comparez les formes'}
9.1277 	WARNING 	t of last frame was 2014.55ms (=1/0)
9.1277 	EXP 	textbox: autoLog = True
9.1277 	EXP 	textbox: autoDraw = True
11.1205 	EXP 	Imported shapes.xlsx as conditions, 12 conditions, 5 params
11.1217 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
11.1221 	EXP 	New trial (rep=0, index=0): {'condition': 'shapes', 'stimuli_left': 'vertical.png', 'stimuli_right': 'circle.png', 'target': 'vertical.png', 'correct_answer': 1}
11.1705 	WARNING 	t of last frame was 61.76ms (=1/16)
11.1705 	EXP 	textbox: autoDraw = False
11.1705 	EXP 	left_stimuli: image = 'vertical.png'
11.1705 	EXP 	right_stimuli: image = 'circle.png'
11.1705 	EXP 	target_stim: image = 'vertical.png'
11.5984 	EXP 	left_stimuli: autoDraw = True
11.5984 	EXP 	right_stimuli: autoDraw = True
11.5984 	EXP 	target_stim: autoDraw = True
15.5941 	EXP 	New trial (rep=0, index=1): {'condition': 'shapes', 'stimuli_left': 'vertical.png', 'stimuli_right': 'orizontal.png', 'target': 'vertical.png', 'correct_answer': 1}
15.6381 	WARNING 	t of last frame was 45.47ms (=1/21)
15.6381 	EXP 	left_stimuli: autoDraw = False
15.6381 	EXP 	right_stimuli: autoDraw = False
15.6381 	EXP 	target_stim: autoDraw = False
15.6381 	EXP 	left_stimuli: autoDraw = False
15.6381 	EXP 	right_stimuli: autoDraw = False
15.6381 	EXP 	target_stim: autoDraw = False
15.6381 	EXP 	left_stimuli: image = 'vertical.png'
15.6381 	EXP 	right_stimuli: image = 'orizontal.png'
15.6381 	EXP 	target_stim: image = 'vertical.png'
16.0925 	EXP 	left_stimuli: autoDraw = True
16.0925 	EXP 	right_stimuli: autoDraw = True
