1.1959 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
21.0851 	EXP 	left_stimuli: image = 'vertical.png'
21.0851 	EXP 	right_stimuli: image = 'orizontal.png'
21.0851 	EXP 	target_stim: image = 'orizontal.png'
21.5599 	EXP 	left_stimuli: autoDraw = True
21.5599 	EXP 	right_stimuli: autoDraw = True
21.5599 	EXP 	target_stim: autoDraw = True
22.0344 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
25.5442 	EXP 	New trial (rep=0, index=3): {'condition': 'shapes', 'stimuli_left': 'orizontal.png', 'stimuli_right': 'circle.png', 'target': 'circle.png', 'correct_answer': 2}
25.5921 	EXP 	left_stimuli: autoDraw = False
25.5921 	EXP 	right_stimuli: autoDraw = False
25.5921 	EXP 	target_stim: autoDraw = False
25.5921 	EXP 	left_stimuli: autoDraw = False
25.5921 	EXP 	right_stimuli: autoDraw = False
25.5921 	EXP 	target_stim: autoDraw = False
25.5921 	EXP 	left_stimuli: image = 'orizontal.png'
25.5921 	EXP 	right_stimuli: image = 'circle.png'
25.5921 	EXP 	target_stim: image = 'circle.png'
26.0584 	EXP 	left_stimuli: autoDraw = True
26.0584 	EXP 	right_stimuli: autoDraw = True
26.0584 	EXP 	target_stim: autoDraw = True
30.0438 	EXP 	New trial (rep=0, index=4): {'condition': 'shapes', 'stimuli_left': 'vertical.png', 'stimuli_right': 'orizontal.png', 'target': 'vertical.png', 'correct_answer': 1}
30.0893 	EXP 	left_stimuli: autoDraw = False
30.0893 	EXP 	right_stimuli: autoDraw = False
30.0893 	EXP 	target_stim: autoDraw = False
30.0893 	EXP 	left_stimuli: autoDraw = False
30.0893 	EXP 	right_stimuli: autoDraw = False
30.0893 	EXP 	target_stim: autoDraw = False
30.0893 	EXP 	left_stimuli: image = 'vertical.png'
30.0893 	EXP 	right_stimuli: image = 'orizontal.png'
30.0893 	EXP 	target_stim: image = 'vertical.png'
30.5595 	EXP 	left_stimuli: autoDraw = True
30.5595 	EXP 	right_stimuli: autoDraw = True
30.5595 	EXP 	target_stim: autoDraw = True
34.5433 	EXP 	New trial (rep=0, index=5): {'condition': 'shapes', 'stimuli_left': 'circle.png', 'stimuli_right': 'orizontal.png', 'target': 'orizontal.png', 'correct_answer': 2}
34.5833 	EXP 	left_stimuli: autoDraw = False
34.5833 	EXP 	right_stimuli: autoDraw = False
34.5833 	EXP 	target_stim: autoDraw = False
34.5833 	EXP 	left_stimuli: autoDraw = False
34.5833 	EXP 	right_stimuli: autoDraw = False
34.5833 	EXP 	target_stim: autoDraw = False
34.5833 	EXP 	left_stimuli: image = 'circle.png'
34.5833 	EXP 	right_stimuli: image = 'orizontal.png'
34.5833 	EXP 	target_stim: image = 'orizontal.png'
35.0589 	EXP 	left_stimuli: autoDraw = True
35.0589 	EXP 	right_stimuli: autoDraw = True
35.0589 	EXP 	target_stim: autoDraw = True
39.0442 	EXP 	New trial (rep=0, index=6): {'condition': 'shapes', 'stimuli_left': 'circle.png', 'stimuli_right': 'vertical.png', 'target': 'vertical.png', 'correct_answer': 2}
39.0884 	EXP 	left_stimuli: autoDraw = False
39.0884 	EXP 	right_stimuli: autoDraw = False
39.0884 	EXP 	target_stim: autoDraw = False
39.0884 	EXP 	left_stimuli: autoDraw = False
39.0884 	EXP 	right_stimuli: autoDraw = False
39.0884 	EXP 	target_stim: autoDraw = False
39.0884 	EXP 	left_stimuli: image = 'circle.png'
39.0884 	EXP 	right_stimuli: image = 'vertical.png'
39.0884 	EXP 	target_stim: image = 'vertical.png'
39.5598 	EXP 	left_stimuli: autoDraw = True
39.5598 	EXP 	right_stimuli: autoDraw = True
39.5598 	EXP 	target_stim: autoDraw = True
43.5557 	EXP 	left_stimuli: autoDraw = False
43.5557 	EXP 	right_stimuli: autoDraw = False
43.5557 	EXP 	target_stim: autoDraw = False
43.5557 	EXP 	left_stimuli: autoDraw = False
43.5557 	EXP 	right_stimuli: autoDraw = False
43.5557 	EXP 	target_stim: autoDraw = False
43.5619 	EXP 	blanc: autoDraw = True
47.5566 	EXP 	New trial (rep=0, index=1): {'condsFile': 'Neutral.xlsx', 'readyMSG': 'Comparez les visages'}
47.5780 	EXP 	blanc: autoDraw = False
47.5780 	EXP 	blanc: autoDraw = False
47.5780 	EXP 	textbox: autoDraw = True
49.5831 	EXP 	Imported Neutral.xlsx as conditions, 6 conditions, 5 params
49.5839 	EXP 	Created sequence: random, trialTypes=6, nReps=1, seed=None
49.5843 	EXP 	New trial (rep=0, index=0): {'condition': 'Neutral', 'stimuli_left': 'F06NE.png', 'stimuli_right': 'F13NE.png', 'target': 'F13NE.png', 'correct_answer': 2}
49.6241 	EXP 	textbox: autoDraw = False
49.6241 	EXP 	textbox: autoDraw = False
49.6241 	EXP 	left_stimuli: image = 'F06NE.png'
49.6241 	EXP 	right_stimuli: image = 'F13NE.png'
49.6241 	EXP 	target_stim: image = 'F13NE.png'
50.0723 	EXP 	left_stimuli: autoDraw = True
50.0723 	EXP 	right_stimuli: autoDraw = True
50.0723 	EXP 	target_stim: autoDraw = True
54.0597 	EXP 	left_stimuli: autoDraw = False
54.0597 	EXP 	right_stimuli: autoDraw = False
54.0597 	EXP 	target_stim: autoDraw = False
54.0597 	EXP 	left_stimuli: autoDraw = False
54.0597 	EXP 	right_stimuli: autoDraw = False
54.0597 	EXP 	target_stim: autoDraw = False
54.0597 	EXP 	blanc: autoDraw = True
58.0431 	EXP 	New trial (rep=0, index=2): {'condsFile': 'shapes.xlsx', 'readyMSG': 'Comparez les formes'}
58.0556 	EXP 	blanc: autoDraw = False
58.0556 	EXP 	blanc: autoDraw = False
58.0635 	EXP 	textbox: autoDraw = True
59.6731 	DATA 	Keypress: escape
60.3159 	EXP 	window1: mouseVisible = True
