1.4743 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.8611 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

7.8622 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fa27c9ad910>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fa21c6810d0>, multiSample=False, name='window1', numSamples=2, pos=(920, 480), screen=0, size=array([1600, 1200]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.8627 	EXP 	window1: mouseVisible = True
7.8629 	EXP 	window1: mouseVisible = True
7.8629 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
7.8630 	EXP 	window1: recordFrameIntervals = False
7.9445 	EXP 	window1: recordFrameIntervals = True
8.7812 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

8.8399 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
10.8139 	EXP 	Created left_stimuli = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='left_stimuli', opacity=1.0, ori=0.0, pos=array([-0.3,  0.2]), size=array([0.3, 0.3]), texRes=128, units='height', win=Window(...))
10.8171 	EXP 	Created right_stimuli = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='right_stimuli', opacity=1.0, ori=0.0, pos=array([0.3, 0.2]), size=array([0.3, 0.3]), texRes=128.0, units='height', win=Window(...))
10.8201 	EXP 	Created target_stim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='target_stim', opacity=1.0, ori=0.0, pos=array([ 0. , -0.2]), size=array([0.3, 0.3]), texRes=128.0, units='height', win=Window(...))
10.8227 	EXP 	Created fix_cross = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fix_cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
10.8304 	EXP 	Imported chooseBlocksB.xlsx as conditions, 9 conditions, 3 params
10.8315 	EXP 	Created sequence: sequential, trialTypes=9, nReps=2, seed=None
10.8317 	EXP 	New trial (rep=0, index=0): {'condsFile': 'shapes.xlsx', 'readyMSG': 'Comparez les formes', 'jitter': 3}
10.8583 	WARNING 	t of last frame was 2077.32ms (=1/0)
10.8583 	EXP 	textbox: autoLog = True
10.8583 	EXP 	textbox: autoDraw = True
12.8381 	EXP 	Imported shapes.xlsx as conditions, 12 conditions, 5 params
12.8403 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
12.8408 	EXP 	New trial (rep=0, index=0): {'condition': 'shapes', 'stimuli_left': 'orizontal.png', 'stimuli_right': 'circle.png', 'target': 'circle.png', 'correct_answer': 2}
12.8881 	WARNING 	t of last frame was 61.16ms (=1/16)
12.8881 	EXP 	textbox: autoDraw = False
12.8881 	EXP 	left_stimuli: image = 'orizontal.png'
12.8881 	EXP 	right_stimuli: image = 'circle.png'
12.8881 	EXP 	target_stim: image = 'circle.png'
13.3168 	EXP 	left_stimuli: autoDraw = True
13.3168 	EXP 	right_stimuli: autoDraw = True
13.3168 	EXP 	target_stim: autoDraw = True
17.3014 	EXP 	New trial (rep=0, index=1): {'condition': 'shapes', 'stimuli_left': 'circle.png', 'stimuli_right': 'vertical.png', 'target': 'vertical.png', 'correct_answer': 2}
17.3486 	WARNING 	t of last frame was 48.95ms (=1/20)
17.3486 	EXP 	left_stimuli: autoDraw = False
17.3486 	EXP 	right_stimuli: autoDraw = False
17.3486 	EXP 	target_stim: autoDraw = False
17.3486 	EXP 	left_stimuli: autoDraw = False
17.3486 	EXP 	right_stimuli: autoDraw = False
17.3486 	EXP 	target_stim: autoDraw = False
17.3486 	EXP 	left_stimuli: image = 'circle.png'
17.3486 	EXP 	right_stimuli: image = 'vertical.png'
17.3486 	EXP 	target_stim: image = 'vertical.png'
17.8129 	EXP 	left_stimuli: autoDraw = True
17.8129 	EXP 	right_stimuli: autoDraw = True
17.8129 	EXP 	target_stim: autoDraw = True
21.7984 	EXP 	New trial (rep=0, index=2): {'condition': 'shapes', 'stimuli_left': 'vertical.png', 'stimuli_right': 'circle.png', 'target': 'vertical.png', 'correct_answer': 1}
21.8448 	WARNING 	t of last frame was 47.45ms (=1/21)
21.8448 	EXP 	left_stimuli: autoDraw = False
21.8448 	EXP 	right_stimuli: autoDraw = False
21.8448 	EXP 	target_stim: autoDraw = False
21.8448 	EXP 	left_stimuli: autoDraw = False
21.8448 	EXP 	right_stimuli: autoDraw = False
21.8448 	EXP 	target_stim: autoDraw = False
