1.1497 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.0096 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

7.0107 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fd2544b8910>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fd1f161ae80>, multiSample=False, name='window1', numSamples=2, pos=(920, 480), screen=0, size=array([1600, 1200]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.0112 	EXP 	window1: mouseVisible = True
7.0115 	EXP 	window1: mouseVisible = True
7.0116 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
7.0116 	EXP 	window1: recordFrameIntervals = False
7.0932 	EXP 	window1: recordFrameIntervals = True
7.9269 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

7.9880 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
9.8912 	EXP 	Created left_stimuli = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='left_stimuli', opacity=1.0, ori=0.0, pos=array([-0.3,  0.2]), size=array([0.3, 0.3]), texRes=128, units='norm', win=Window(...))
9.8942 	EXP 	Created right_stimuli = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='right_stimuli', opacity=1.0, ori=0.0, pos=array([0.3, 0.2]), size=array([0.3, 0.3]), texRes=128.0, units='height', win=Window(...))
9.8969 	EXP 	Created target_stim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='target_stim', opacity=1.0, ori=0.0, pos=array([ 0. , -0.2]), size=array([0.3, 0.3]), texRes=128.0, units='height', win=Window(...))
9.8993 	EXP 	Created fix_cross = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fix_cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
9.9070 	EXP 	Imported chooseBlocksA.xlsx as conditions, 9 conditions, 3 params
9.9080 	EXP 	Created sequence: sequential, trialTypes=9, nReps=2, seed=None
9.9082 	EXP 	New trial (rep=0, index=0): {'condsFile': 'shapes.xlsx', 'readyMSG': 'Comparez les formes', 'jitter': 3}
9.9315 	WARNING 	t of last frame was 2004.93ms (=1/0)
9.9315 	EXP 	textbox: autoLog = True
9.9315 	EXP 	textbox: autoDraw = True
11.9193 	EXP 	Imported shapes.xlsx as conditions, 12 conditions, 5 params
11.9215 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
11.9219 	EXP 	New trial (rep=0, index=0): {'condition': 'shapes', 'stimuli_left': 'circle.png', 'stimuli_right': 'orizontal.png', 'target': 'orizontal.png', 'correct_answer': 2}
11.9437 	WARNING 	t of last frame was 34.12ms (=1/29)
11.9437 	EXP 	textbox: autoDraw = False
11.9437 	EXP 	left_stimuli: image = 'circle.png'
11.9437 	EXP 	right_stimuli: image = 'orizontal.png'
11.9437 	EXP 	target_stim: image = 'orizontal.png'
12.4005 	EXP 	left_stimuli: autoDraw = True
12.4005 	EXP 	right_stimuli: autoDraw = True
12.4005 	EXP 	target_stim: autoDraw = True
16.3947 	EXP 	New trial (rep=0, index=1): {'condition': 'shapes', 'stimuli_left': 'orizontal.png', 'stimuli_right': 'circle.png', 'target': 'circle.png', 'correct_answer': 2}
16.4125 	EXP 	left_stimuli: autoDraw = False
16.4125 	EXP 	right_stimuli: autoDraw = False
16.4125 	EXP 	target_stim: autoDraw = False
16.4125 	EXP 	left_stimuli: autoDraw = False
16.4125 	EXP 	right_stimuli: autoDraw = False
16.4125 	EXP 	target_stim: autoDraw = False
16.4125 	EXP 	left_stimuli: image = 'orizontal.png'
16.4125 	EXP 	right_stimuli: image = 'circle.png'
16.4125 	EXP 	target_stim: image = 'circle.png'
16.8923 	EXP 	left_stimuli: autoDraw = True
16.8923 	EXP 	right_stimuli: autoDraw = True
16.8923 	EXP 	target_stim: autoDraw = True
20.8774 	EXP 	New trial (rep=0, index=2): {'condition': 'shapes', 'stimuli_left': 'orizontal.png', 'stimuli_right': 'circle.png', 'target': 'orizontal.png', 'correct_answer': 1}
20.8932 	EXP 	left_stimuli: autoDraw = False
20.8932 	EXP 	right_stimuli: autoDraw = False
20.8932 	EXP 	target_stim: autoDraw = False
20.8932 	EXP 	left_stimuli: autoDraw = False
20.8932 	EXP 	right_stimuli: autoDraw = False
20.8932 	EXP 	target_stim: autoDraw = False
20.8932 	EXP 	left_stimuli: image = 'orizontal.png'
20.8932 	EXP 	right_stimuli: image = 'circle.png'
20.8932 	EXP 	target_stim: image = 'orizontal.png'
21.3974 	EXP 	left_stimuli: autoDraw = True
21.3974 	EXP 	right_stimuli: autoDraw = True
21.3974 	EXP 	target_stim: autoDraw = True
25.3819 	EXP 	New trial (rep=0, index=3): {'condition': 'shapes', 'stimuli_left': 'vertical.png', 'stimuli_right': 'circle.png', 'target': 'circle.png', 'correct_answer': 2}
25.3993 	EXP 	left_stimuli: autoDraw = False
25.3993 	EXP 	right_stimuli: autoDraw = False
25.3993 	EXP 	target_stim: autoDraw = False
25.3993 	EXP 	left_stimuli: autoDraw = False
25.3993 	EXP 	right_stimuli: autoDraw = False
25.3993 	EXP 	target_stim: autoDraw = False
25.3993 	EXP 	left_stimuli: image = 'vertical.png'
25.3993 	EXP 	right_stimuli: image = 'circle.png'
25.3993 	EXP 	target_stim: image = 'circle.png'
25.8926 	EXP 	left_stimuli: autoDraw = True
25.8926 	EXP 	right_stimuli: autoDraw = True
25.8926 	EXP 	target_stim: autoDraw = True
29.8773 	EXP 	New trial (rep=0, index=4): {'condition': 'shapes', 'stimuli_left': 'orizontal.png', 'stimuli_right': 'vertical.png', 'target': 'vertical.png', 'correct_answer': 2}
29.8961 	EXP 	left_stimuli: autoDraw = False
29.8961 	EXP 	right_stimuli: autoDraw = False
29.8961 	EXP 	target_stim: autoDraw = False
29.8961 	EXP 	left_stimuli: autoDraw = False
29.8961 	EXP 	right_stimuli: autoDraw = False
29.8961 	EXP 	target_stim: autoDraw = False
29.8961 	EXP 	left_stimuli: image = 'orizontal.png'
29.8961 	EXP 	right_stimuli: image = 'vertical.png'
29.8961 	EXP 	target_stim: image = 'vertical.png'
30.3966 	EXP 	left_stimuli: autoDraw = True
30.3966 	EXP 	right_stimuli: autoDraw = True
30.3966 	EXP 	target_stim: autoDraw = True
34.3818 	EXP 	New trial (rep=0, index=5): {'condition': 'shapes', 'stimuli_left': 'orizontal.png', 'stimuli_right': 'vertical.png', 'target': 'orizontal.png', 'correct_answer': 1}
34.3971 	EXP 	left_stimuli: autoDraw = False
34.3971 	EXP 	right_stimuli: autoDraw = False
34.3971 	EXP 	target_stim: autoDraw = False
34.3971 	EXP 	left_stimuli: autoDraw = False
34.3971 	EXP 	right_stimuli: autoDraw = False
34.3971 	EXP 	target_stim: autoDraw = False
34.3971 	EXP 	left_stimuli: image = 'orizontal.png'
34.3971 	EXP 	right_stimuli: image = 'vertical.png'
34.3971 	EXP 	target_stim: image = 'orizontal.png'
34.9038 	EXP 	left_stimuli: autoDraw = True
34.9038 	EXP 	right_stimuli: autoDraw = True
34.9038 	EXP 	target_stim: autoDraw = True
36.7634 	WARNING 	t of last frame was 32.69ms (=1/30)
36.8046 	DATA 	Keypress: escape
36.8081 	WARNING 	t of last frame was 32.22ms (=1/31)
37.0916 	EXP 	window1: mouseVisible = True
