103.1693 	EXP 	New trial (rep=0, index=2): {'condsFile': 'shapes.xlsx', 'readyMSG': 'Comparez les formes'}
103.1818 	EXP 	blanc: autoDraw = False
103.1818 	EXP 	blanc: autoDraw = False
103.1888 	EXP 	textbox: autoDraw = True
105.1929 	EXP 	Imported shapes.xlsx as conditions, 12 conditions, 5 params
105.1939 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
105.1944 	EXP 	New trial (rep=0, index=0): {'condition': 'shapes', 'stimuli_left': 'circle.png', 'stimuli_right': 'orizontal.png', 'target': 'orizontal.png', 'correct_answer': 2}
105.2245 	EXP 	textbox: autoDraw = False
105.2245 	EXP 	textbox: autoDraw = False
105.2245 	EXP 	left_stimuli: image = 'circle.png'
105.2245 	EXP 	right_stimuli: image = 'orizontal.png'
105.2245 	EXP 	target_stim: image = 'orizontal.png'
105.6856 	EXP 	left_stimuli: autoDraw = True
105.6856 	EXP 	right_stimuli: autoDraw = True
105.6856 	EXP 	target_stim: autoDraw = True
109.6698 	EXP 	New trial (rep=0, index=1): {'condition': 'shapes', 'stimuli_left': 'circle.png', 'stimuli_right': 'orizontal.png', 'target': 'circle.png', 'correct_answer': 1}
109.7096 	EXP 	left_stimuli: autoDraw = False
109.7096 	EXP 	right_stimuli: autoDraw = False
109.7096 	EXP 	target_stim: autoDraw = False
109.7096 	EXP 	left_stimuli: autoDraw = False
109.7096 	EXP 	right_stimuli: autoDraw = False
109.7096 	EXP 	target_stim: autoDraw = False
109.7096 	EXP 	left_stimuli: image = 'circle.png'
109.7096 	EXP 	right_stimuli: image = 'orizontal.png'
109.7096 	EXP 	target_stim: image = 'circle.png'
110.1858 	EXP 	left_stimuli: autoDraw = True
110.1858 	EXP 	right_stimuli: autoDraw = True
110.1858 	EXP 	target_stim: autoDraw = True
114.1701 	EXP 	New trial (rep=0, index=2): {'condition': 'shapes', 'stimuli_left': 'orizontal.png', 'stimuli_right': 'circle.png', 'target': 'circle.png', 'correct_answer': 2}
114.2114 	EXP 	left_stimuli: autoDraw = False
114.2114 	EXP 	right_stimuli: autoDraw = False
114.2114 	EXP 	target_stim: autoDraw = False
114.2114 	EXP 	left_stimuli: autoDraw = False
114.2114 	EXP 	right_stimuli: autoDraw = False
114.2114 	EXP 	target_stim: autoDraw = False
114.2114 	EXP 	left_stimuli: image = 'orizontal.png'
114.2114 	EXP 	right_stimuli: image = 'circle.png'
114.2114 	EXP 	target_stim: image = 'circle.png'
114.6858 	EXP 	left_stimuli: autoDraw = True
114.6858 	EXP 	right_stimuli: autoDraw = True
114.6858 	EXP 	target_stim: autoDraw = True
118.6710 	EXP 	New trial (rep=0, index=3): {'condition': 'shapes', 'stimuli_left': 'orizontal.png', 'stimuli_right': 'vertical.png', 'target': 'vertical.png', 'correct_answer': 2}
118.7156 	EXP 	left_stimuli: autoDraw = False
118.7156 	EXP 	right_stimuli: autoDraw = False
118.7156 	EXP 	target_stim: autoDraw = False
118.7156 	EXP 	left_stimuli: autoDraw = False
118.7156 	EXP 	right_stimuli: autoDraw = False
118.7156 	EXP 	target_stim: autoDraw = False
118.7156 	EXP 	left_stimuli: image = 'orizontal.png'
118.7156 	EXP 	right_stimuli: image = 'vertical.png'
118.7156 	EXP 	target_stim: image = 'vertical.png'
119.1868 	EXP 	left_stimuli: autoDraw = True
119.1868 	EXP 	right_stimuli: autoDraw = True
119.1868 	EXP 	target_stim: autoDraw = True
123.1711 	EXP 	New trial (rep=0, index=4): {'condition': 'shapes', 'stimuli_left': 'orizontal.png', 'stimuli_right': 'vertical.png', 'target': 'orizontal.png', 'correct_answer': 1}
123.2091 	EXP 	left_stimuli: autoDraw = False
123.2091 	EXP 	right_stimuli: autoDraw = False
123.2091 	EXP 	target_stim: autoDraw = False
123.2091 	EXP 	left_stimuli: autoDraw = False
123.2091 	EXP 	right_stimuli: autoDraw = False
123.2091 	EXP 	target_stim: autoDraw = False
123.2091 	EXP 	left_stimuli: image = 'orizontal.png'
123.2091 	EXP 	right_stimuli: image = 'vertical.png'
123.2091 	EXP 	target_stim: image = 'orizontal.png'
123.6868 	EXP 	left_stimuli: autoDraw = True
123.6868 	EXP 	right_stimuli: autoDraw = True
123.6868 	EXP 	target_stim: autoDraw = True
127.6827 	EXP 	New trial (rep=0, index=5): {'condition': 'shapes', 'stimuli_left': 'circle.png', 'stimuli_right': 'vertical.png', 'target': 'circle.png', 'correct_answer': 1}
127.7264 	EXP 	left_stimuli: autoDraw = False
127.7264 	EXP 	right_stimuli: autoDraw = False
127.7264 	EXP 	target_stim: autoDraw = False
127.7264 	EXP 	left_stimuli: autoDraw = False
127.7264 	EXP 	right_stimuli: autoDraw = False
127.7264 	EXP 	target_stim: autoDraw = False
127.7264 	EXP 	left_stimuli: image = 'circle.png'
127.7264 	EXP 	right_stimuli: image = 'vertical.png'
127.7264 	EXP 	target_stim: image = 'circle.png'
128.1856 	EXP 	left_stimuli: autoDraw = True
128.1856 	EXP 	right_stimuli: autoDraw = True
128.1856 	EXP 	target_stim: autoDraw = True
132.1695 	EXP 	New trial (rep=0, index=6): {'condition': 'shapes', 'stimuli_left': 'orizontal.png', 'stimuli_right': 'circle.png', 'target': 'orizontal.png', 'correct_answer': 1}
132.2105 	EXP 	left_stimuli: autoDraw = False
132.2105 	EXP 	right_stimuli: autoDraw = False
132.2105 	EXP 	target_stim: autoDraw = False
132.2105 	EXP 	left_stimuli: autoDraw = False
132.2105 	EXP 	right_stimuli: autoDraw = False
132.2105 	EXP 	target_stim: autoDraw = False
132.2105 	EXP 	left_stimuli: image = 'orizontal.png'
132.2105 	EXP 	right_stimuli: image = 'circle.png'
132.2105 	EXP 	target_stim: image = 'orizontal.png'
132.6858 	EXP 	left_stimuli: autoDraw = True
132.6858 	EXP 	right_stimuli: autoDraw = True
132.6858 	EXP 	target_stim: autoDraw = True
136.6698 	EXP 	New trial (rep=0, index=7): {'condition': 'shapes', 'stimuli_left': 'vertical.png', 'stimuli_right': 'circle.png', 'target': 'vertical.png', 'correct_answer': 1}
136.7158 	EXP 	left_stimuli: autoDraw = False
136.7158 	EXP 	right_stimuli: autoDraw = False
