condsFile,readyMSG,jitter,condition,stimuli_left,stimuli_right,target,correct_answer,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textbox.started,left_stimuli.started,right_stimuli.started,target_stim.started,key_resp.started,left_stimuli.stopped,right_stimuli.stopped,target_stim.stopped,key_resp.stopped,key_resp.keys,key_resp.corr,fix_cross.started,fix_cross.stopped,session,participant,group,date,expName,psychopyVersion,frameRate,
shapes.xlsx,Comparez les formes,3,shapes,circle.png,orizontal.png,orizontal.png,2,0,0,0,0,0,0,0,7,10.668451749999804,13.113203500000964,13.113203500000964,13.113203500000964,13.113203500000964,17.160684250000486,17.160684250000486,17.160684250000486,17.160684250000486,None,0,,,001,,A,2023-04-11_13h17.44.414,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,3,shapes,orizontal.png,circle.png,circle.png,2,0,0,0,0,0,1,1,9,,17.612312625000413,17.612312625000413,17.612312625000413,17.612312625000413,21.64924666600018,21.64924666600018,21.64924666600018,21.64924666600018,None,0,,,001,,A,2023-04-11_13h17.44.414,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,3,shapes,vertical.png,orizontal.png,vertical.png,1,0,0,0,0,0,2,2,0,,22.111314416000823,22.111314416000823,22.111314416000823,22.111314416000823,26.144607416001236,26.144607416001236,26.144607416001236,26.144607416001236,None,0,,,001,,A,2023-04-11_13h17.44.414,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,3,shapes,orizontal.png,vertical.png,vertical.png,2,0,0,0,0,0,3,3,11,,26.61290412500057,26.61290412500057,26.61290412500057,26.61290412500057,30.647035250000044,30.647035250000044,30.647035250000044,30.647035250000044,None,0,,,001,,A,2023-04-11_13h17.44.414,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,3,shapes,circle.png,vertical.png,vertical.png,2,0,0,0,0,0,4,4,5,,31.111303290999786,31.111303290999786,31.111303290999786,31.111303290999786,35.14894912500131,35.14894912500131,35.14894912500131,35.14894912500131,None,0,,,001,,A,2023-04-11_13h17.44.414,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,3,shapes,vertical.png,orizontal.png,orizontal.png,2,0,0,0,0,0,5,5,1,,35.615137415999925,35.615137415999925,35.615137415999925,35.615137415999925,39.6181998330012,39.6181998330012,39.6181998330012,39.6181998330012,None,0,,,001,,A,2023-04-11_13h17.44.414,blockedTrials,2022.2.5,None,
Angry.xlsx,Comparez les visages,6,Angry,M17AN.png,M11AN.png,M17AN.png,1,0,1,1,1,0,0,0,4,42.63489558299989,45.0952767079998,45.0952767079998,45.0952767079998,45.0952767079998,49.13050750000002,49.13050750000002,49.13050750000002,49.13050750000002,None,0,39.6181998330012,42.63489558299989,001,,A,2023-04-11_13h17.44.414,blockedTrials,2022.2.5,None,
Angry.xlsx,Comparez les visages,6,Angry,F14AN.png,F31AN.png,F31AN.png,2,0,1,1,1,0,1,1,5,,49.596830583001065,49.596830583001065,49.596830583001065,49.596830583001065,53.64045416600129,53.64045416600129,53.64045416600129,53.64045416600129,None,0,,,001,,A,2023-04-11_13h17.44.414,blockedTrials,2022.2.5,None,
Angry.xlsx,Comparez les visages,6,Angry,F21AN.png,F20AN.png,F21AN.png,1,0,1,1,1,0,2,2,2,,54.094537041000876,54.094537041000876,54.094537041000876,54.094537041000876,58.11647783300032,58.11647783300032,58.11647783300032,58.11647783300032,None,0,,,001,,A,2023-04-11_13h17.44.414,blockedTrials,2022.2.5,None,
