condsFile,readyMSG,jitter,condition,stimuli_left,stimuli_right,target,correct_answer,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textbox.started,left_stimuli.started,right_stimuli.started,target_stim.started,key_resp.started,left_stimuli.stopped,right_stimuli.stopped,target_stim.stopped,key_resp.stopped,key_resp.keys,key_resp.corr,fix_cross.started,fix_cross.stopped,session,participant,group,date,expName,psychopyVersion,frameRate,
shapes.xlsx,Comparez les formes,3,shapes,circle.png,vertical.png,circle.png,1,0,0,0,0,0,0,0,4,13.288384999999835,15.760870582999814,15.760870582999814,15.760870582999814,15.760870582999814,19.770682999999735,19.770682999999735,19.770682999999735,19.770682999999735,None,0,,,001,,A,2023-04-11_12h48.29.905,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,3,shapes,circle.png,vertical.png,vertical.png,2,0,0,0,0,0,1,1,5,,20.257957124999848,20.257957124999848,20.257957124999848,20.257957124999848,24.27242079199914,24.27242079199914,24.27242079199914,24.27242079199914,None,0,,,001,,A,2023-04-11_12h48.29.905,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,3,shapes,circle.png,orizontal.png,orizontal.png,2,0,0,0,0,0,2,2,7,,24.75704320800014,24.75704320800014,24.75704320800014,24.75704320800014,28.759051374999217,28.759051374999217,28.759051374999217,28.759051374999217,None,0,,,001,,A,2023-04-11_12h48.29.905,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,3,shapes,orizontal.png,circle.png,circle.png,2,0,0,0,0,0,3,3,9,,29.257865791999393,29.257865791999393,29.257865791999393,29.257865791999393,33.2572838749993,33.2572838749993,33.2572838749993,33.2572838749993,None,0,,,001,,A,2023-04-11_12h48.29.905,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,3,shapes,orizontal.png,circle.png,orizontal.png,1,0,0,0,0,0,4,4,8,,33.757745207999506,33.757745207999506,33.757745207999506,33.757745207999506,37.76993033300005,37.76993033300005,37.76993033300005,37.76993033300005,None,0,,,001,,A,2023-04-11_12h48.29.905,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,3,shapes,vertical.png,circle.png,circle.png,2,0,0,0,0,0,5,5,3,,38.25669037500029,38.25669037500029,38.25669037500029,38.25669037500029,42.25234870799886,42.25234870799886,42.25234870799886,42.25234870799886,None,0,,,001,,A,2023-04-11_12h48.29.905,blockedTrials,2022.2.5,None,
Angry.xlsx,Comparez les visages,6,Angry,M17AN.png,M11AN.png,M17AN.png,1,0,1,1,1,0,0,0,4,45.27580924999984,47.740314124998804,47.740314124998804,47.740314124998804,47.740314124998804,51.77536166699883,51.77536166699883,51.77536166699883,51.77536166699883,None,0,42.25940795800034,45.27580924999984,001,,A,2023-04-11_12h48.29.905,blockedTrials,2022.2.5,None,
Angry.xlsx,Comparez les visages,6,Angry,F14AN.png,F31AN.png,F31AN.png,2,0,1,1,1,0,1,1,5,,52.24053808299959,52.24053808299959,52.24053808299959,52.24053808299959,56.27357941699938,56.27357941699938,56.27357941699938,56.27357941699938,None,0,,,001,,A,2023-04-11_12h48.29.905,blockedTrials,2022.2.5,None,
